ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_Children,Family_Size,Total_Spending,Total_Purchases,Total_Accepted_Campaigns,Customer_Tenure_Days,Web_Conversion_Rate,Income_Group,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,KMeans_Cluster,Cluster_Name,PCA1,PCA2,Segment
10104,1974,Graduate,Partner,33590.0,2,1,2013-11-03,65,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,40,3,4,8,3,0,423,0.14285714285714285,Low,2,1,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-2.969460132983927,0.26807706775130863,Budget Families
3006,1976,Graduate,Alone,30992.0,1,0,2013-04-22,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,38,1,2,43,4,0,618,0.14285714285714285,Low,1,1,1,3,Lost / Inactive,0,Cluster 0 - Budget Families,-2.2206287440092027,-1.008982867677404,Budget Families
3919,1976,Postgraduate,Alone,72309.0,0,0,2013-03-11,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,0,1,38,0,1,1931,19,1,660,1.6666666666666667,High,2,4,4,10,Loyal Customers,1,Cluster 1 - Affluent Loyalists,3.0283624776233746,-1.0702774589752515,Affluent Loyalists
11181,1949,Postgraduate,Partner,94440.31999999999,0,0,2013-08-29,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,65,0,1,8,0,0,489,0.0,High,1,1,1,3,Lost / Inactive,0,Cluster 0 - Budget Families,-0.944118471128679,-2.334790951185483,Budget Families
642,1980,Undergraduate,Partner,16005.0,1,0,2012-08-14,69,1,3,2,20,30,47,3,2,1,2,8,0,0,0,0,0,0,0,34,1,2,103,5,0,869,0.25,Low,2,1,2,5,At Risk,0,Cluster 0 - Budget Families,-2.1970082712561143,-0.09307486369526169,Budget Families
4369,1957,Postgraduate,Alone,65487.0,0,0,2014-01-10,48,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,0,57,0,1,1169,14,0,355,1.5,Mid-High,3,3,4,10,Loyal Customers,1,Cluster 1 - Affluent Loyalists,1.2254558272523854,-0.44838537673130396,Affluent Loyalists
10127,1965,Graduate,Partner,58692.0,0,1,2014-04-06,21,301,11,61,4,7,11,1,8,2,4,7,0,0,0,0,0,0,0,49,1,2,395,14,0,269,1.1428571428571428,Mid-High,4,3,2,9,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,0.3231166523107559,0.21122000427852478,Deal-Seeking Families
271,1969,Graduate,Alone,40590.0,1,1,2013-10-02,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,45,2,3,258,10,1,455,0.5,Mid-Low,3,2,2,7,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,-0.752730357808471,1.2824510537101232,Deal-Seeking Families
4973,1970,Graduate,Alone,20587.0,1,0,2014-05-11,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,44,1,2,25,4,0,234,0.14285714285714285,Low,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-2.3120852740001245,-1.0242621946391537,Budget Families
2948,1954,Postgraduate,Alone,62637.0,0,1,2014-03-01,76,104,12,48,4,12,5,1,2,2,5,2,0,0,0,0,0,0,0,60,1,2,185,9,0,305,1.0,Mid-High,1,2,2,5,At Risk,0,Cluster 0 - Budget Families,-0.752468992705906,-0.755767316532085,Budget Families
2715,1966,Postgraduate,Alone,29435.0,1,1,2012-08-06,11,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,0,1,48,2,3,180,7,0,877,0.3333333333333333,Low,4,2,2,8,Potential Loyalists,0,Cluster 0 - Budget Families,-1.8617110269877448,1.0970851676265485,Budget Families
10432,1974,Graduate,Alone,19346.0,1,0,2014-01-30,26,2,0,9,3,6,2,1,1,0,3,8,0,0,0,0,0,0,0,40,1,2,22,4,0,335,0.125,Low,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-2.484278637179663,-1.0268332583405066,Budget Families
9216,1971,Graduate,Partner,35788.0,1,1,2014-01-23,34,23,2,11,3,1,4,2,2,0,3,6,0,0,0,0,0,0,0,43,2,3,44,5,0,342,0.3333333333333333,Mid-Low,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-2.323308839029959,0.16773131721667559,Budget Families
7124,1968,Graduate,Alone,36997.0,1,1,2013-02-01,72,43,4,12,8,0,27,5,2,1,4,5,0,0,0,0,0,0,0,46,2,3,94,7,0,698,0.4,Mid-Low,2,2,2,6,At Risk,0,Cluster 0 - Budget Families,-2.036542779969407,1.3580386444768626,Budget Families
9727,1957,Graduate,Partner,23539.0,0,0,2014-02-28,13,4,24,11,16,1,25,1,2,0,4,6,0,0,0,0,0,0,0,57,0,1,81,6,0,306,0.3333333333333333,Low,4,2,2,8,Potential Loyalists,0,Cluster 0 - Budget Families,-1.7601139971450925,-1.4947917098487875,Budget Families
5136,1973,Graduate,Alone,65333.0,0,1,2014-01-17,58,654,7,92,0,15,30,7,9,4,8,6,0,1,1,0,0,0,0,41,1,2,798,21,2,348,1.5,Mid-High,2,4,3,9,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,2.2341279855559093,2.249382708348519,Deal-Seeking Families
9790,1957,Graduate,Alone,78499.0,0,0,2013-11-23,12,912,72,170,47,36,97,1,11,3,4,4,0,0,1,0,0,0,1,57,0,1,1334,18,1,403,2.75,High,4,3,4,11,Champions,1,Cluster 1 - Affluent Loyalists,2.895472036121297,-0.23558825268760888,Affluent Loyalists
1818,1971,Postgraduate,Partner,29732.0,1,0,2014-03-25,23,25,0,8,0,1,4,1,2,0,2,9,0,0,0,0,0,0,0,43,1,2,38,4,0,281,0.2222222222222222,Low,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-2.144868737437667,-0.8929500699827151,Budget Families
1100,1960,Postgraduate,Partner,41275.0,1,2,2014-03-24,33,24,4,22,0,2,9,4,3,1,3,5,0,0,0,0,0,0,0,54,3,4,61,7,0,282,0.6,Mid-Low,3,2,1,6,At Risk,0,Cluster 0 - Budget Families,-2.203269019804674,1.7652745591801877,Budget Families
7873,1973,Postgraduate,Partner,63516.0,1,1,2013-07-06,30,141,11,114,15,14,5,4,4,1,7,5,0,0,0,0,0,0,0,41,2,3,300,12,0,543,0.8,Mid-High,3,3,2,8,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,-0.7831787825959742,1.3691466776584449,Deal-Seeking Families
10609,1962,Postgraduate,Partner,42769.0,0,1,2013-10-12,15,71,0,13,3,1,0,2,1,1,4,4,0,0,0,0,0,0,0,52,1,2,88,6,0,445,0.25,Mid-Low,4,2,2,8,Potential Loyalists,0,Cluster 0 - Budget Families,-1.7056109456197415,-0.6203672992431377,Budget Families
6950,1958,Postgraduate,Partner,49572.0,1,1,2013-12-15,25,35,1,16,0,1,1,2,2,0,3,7,0,0,0,0,0,0,0,56,2,3,54,5,0,381,0.2857142857142857,Mid-Low,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-2.0352601528665795,0.15463139933549228,Budget Families
7233,1972,Graduate,Partner,69209.0,0,0,2012-09-17,4,496,32,849,229,48,128,2,5,3,6,4,0,0,0,1,0,0,0,42,0,1,1782,14,1,835,1.25,High,4,3,4,11,Champions,1,Cluster 1 - Affluent Loyalists,2.0838370327819464,-0.8529864669912047,Affluent Loyalists
9481,1976,Graduate,Partner,17148.0,1,0,2014-01-28,80,9,9,11,13,10,16,4,3,1,3,8,0,0,0,0,0,0,0,38,1,2,68,7,0,337,0.375,Low,1,2,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-1.9740867381373652,0.48704065964276794,Budget Families
7699,1969,Graduate,Alone,40590.0,1,1,2013-10-02,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,45,2,3,258,10,1,455,0.5,Mid-Low,3,2,2,7,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,-0.752730357808471,1.2824510537101232,Deal-Seeking Families
2711,1976,Postgraduate,Partner,30560.0,1,0,2013-06-27,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0,38,1,2,31,4,0,552,0.14285714285714285,Low,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-2.2513918892654075,-1.0433291859102019,Budget Families
8933,1983,Undergraduate,Partner,32146.0,1,0,2014-05-12,16,26,3,23,4,7,3,2,2,0,4,6,0,0,0,0,0,0,0,31,1,2,66,6,0,233,0.3333333333333333,Low,4,2,1,7,Potential Loyalists,0,Cluster 0 - Budget Families,-1.9664805031991663,-0.4673823210390654,Budget Families
8726,1964,Undergraduate,Alone,41713.0,1,1,2014-04-29,57,77,8,44,10,10,25,5,3,1,4,6,0,0,0,0,0,0,0,50,2,3,174,8,0,246,0.5,Mid-Low,2,2,2,6,At Risk,0,Cluster 0 - Budget Families,-1.7037239181970893,1.5158602751619776,Budget Families
1515,1975,Postgraduate,Partner,34176.0,0,1,2014-01-22,9,11,2,7,4,2,2,1,1,0,3,3,0,0,0,0,0,0,0,39,1,2,28,4,0,343,0.3333333333333333,Low,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-2.179199555630429,-1.0440386221097655,Budget Families
5186,1955,Postgraduate,Partner,58482.0,0,1,2014-03-12,59,576,7,115,19,7,7,2,7,4,9,6,0,1,0,0,0,0,0,59,1,2,731,20,1,294,1.1666666666666667,Mid-High,2,4,3,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,1.4716981735156878,0.3443839798994401,Affluent Loyalists
10157,1965,Graduate,Alone,59686.0,0,1,2014-01-25,78,89,15,89,34,42,5,1,4,1,6,4,0,0,0,0,0,0,0,49,1,2,274,11,0,340,1.0,Mid-High,1,2,2,5,At Risk,0,Cluster 0 - Budget Families,-0.5310258851511297,-0.41191618090024396,Budget Families
5667,1964,Postgraduate,Partner,60896.0,0,1,2012-10-11,90,1013,30,399,60,46,153,3,9,10,4,6,0,0,0,0,0,0,1,50,1,2,1701,23,0,811,1.5,Mid-High,1,4,4,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,3.156655045296615,1.3086473907412337,Affluent Loyalists
902,1980,Graduate,Partner,62994.0,1,0,2014-03-04,74,224,12,48,4,12,12,1,6,2,4,6,0,0,0,0,0,0,0,34,1,2,312,12,0,302,1.0,Mid-High,2,3,2,7,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,0.0006534231056861418,-0.10615409878332216,Deal-Seeking Families
977,1957,Graduate,Partner,47320.0,0,1,2013-08-01,10,200,19,111,50,15,19,6,5,1,8,6,0,0,0,0,0,0,0,57,1,2,414,14,0,517,0.8333333333333334,Mid-Low,4,3,3,10,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,-0.4690577530595661,1.6548158998801086,Deal-Seeking Families
7313,1949,Undergraduate,Alone,74859.0,0,0,2013-06-03,63,570,73,614,133,102,73,1,6,5,11,3,0,0,0,1,0,0,0,65,0,1,1565,22,1,576,2.0,High,2,4,4,10,Loyal Customers,1,Cluster 1 - Affluent Loyalists,2.9642477679848724,-0.8222041778635389,Affluent Loyalists
7600,1992,Undergraduate,Alone,15253.0,1,0,2013-10-28,13,1,3,3,8,1,13,2,1,0,3,7,0,0,0,0,0,0,0,22,1,2,29,4,0,429,0.14285714285714285,Low,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-2.5816207178486206,-0.6571154943620963,Budget Families
9706,1974,Postgraduate,Alone,31560.0,1,0,2013-06-24,98,62,1,20,4,0,7,2,2,1,3,8,0,0,0,0,0,0,0,40,1,2,94,6,0,555,0.25,Low,1,2,2,5,At Risk,0,Cluster 0 - Budget Families,-1.8012056340072995,-0.43336879140755824,Budget Families
2429,1954,Graduate,Alone,72071.0,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,60,1,2,1338,17,0,685,2.5,High,4,3,4,11,Champions,1,Cluster 1 - Affluent Loyalists,1.4030204768672392,0.5508271098062169,Affluent Loyalists
3520,1990,Postgraduate,Alone,91172.0,0,0,2013-03-27,94,162,28,818,0,28,56,0,4,3,7,3,1,0,1,1,1,0,1,24,0,1,1092,14,4,644,1.3333333333333333,High,1,3,4,8,Potential Loyalists,2,Cluster 2 - VIP Champions,3.0287915097577818,-2.4860873096685383,VIP Champions
10394,1984,Graduate,Partner,90000.0,0,0,2013-12-23,91,675,144,133,94,192,241,1,4,8,5,1,1,0,1,1,0,0,0,30,0,1,1479,17,3,373,4.0,High,1,3,4,8,Potential Loyalists,2,Cluster 2 - VIP Champions,3.8195233846785,-1.7889417353895154,VIP Champions
4548,1981,Graduate,Alone,41967.0,1,1,2013-11-23,66,23,4,10,0,2,15,1,1,0,3,4,0,0,0,0,0,0,0,33,2,3,54,4,0,403,0.25,Mid-Low,2,1,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-2.345405303518282,-0.3669358096887814,Budget Families
9362,1965,Graduate,Alone,69263.0,0,1,2014-03-05,14,492,5,32,13,5,21,1,9,1,7,6,0,1,0,0,0,0,0,49,1,2,568,17,1,301,1.5,High,4,3,3,10,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,1.192856922790526,0.15673120423401832,Deal-Seeking Families
3968,1970,Undergraduate,Alone,65706.0,0,0,2013-06-28,77,918,10,129,13,0,129,1,11,3,12,7,0,1,1,0,1,0,1,44,0,1,1199,26,3,551,1.5714285714285714,Mid-High,1,4,4,9,Loyal Customers,2,Cluster 2 - VIP Champions,3.7688990452304942,-0.4955635756492701,VIP Champions
4084,1975,Graduate,Partner,60934.0,0,1,2014-01-17,41,224,155,155,192,93,54,2,6,4,11,4,0,0,0,0,0,0,0,39,1,2,873,21,0,348,1.5,Mid-High,3,4,3,10,Loyal Customers,1,Cluster 1 - Affluent Loyalists,1.2121416902087778,0.4827018389962961,Affluent Loyalists
6721,1951,Graduate,Partner,71965.0,0,1,2013-07-29,21,572,19,286,50,38,248,3,6,3,5,3,0,0,0,0,0,0,0,63,1,2,1213,14,0,520,2.0,High,4,3,4,11,Champions,3,Cluster 3 - Deal-Seeking Families,1.0932793925948237,0.6224827983460962,Deal-Seeking Families
2829,1955,Graduate,Partner,65210.0,0,1,2014-03-10,25,626,0,70,0,7,28,2,9,3,8,6,0,1,0,1,0,0,0,59,1,2,731,20,2,296,1.5,Mid-High,3,4,3,10,Loyal Customers,2,Cluster 2 - VIP Champions,2.053885305770187,0.3436361270444689,VIP Champions
1772,1975,Postgraduate,Partner,79174.0,0,0,2013-01-11,2,1074,37,518,193,92,129,1,5,6,7,2,0,0,1,1,0,0,1,39,0,1,2043,18,2,719,2.5,High,4,3,4,11,Champions,2,Cluster 2 - VIP Champions,3.542519015878228,-1.4058279653927008,VIP Champions
1544,1967,Postgraduate,Alone,81380.0,0,0,2012-12-22,51,741,68,689,224,68,103,1,4,2,10,2,0,0,0,0,0,0,0,47,0,1,1893,16,0,739,2.0,High,2,3,4,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,1.9476450125316243,-1.0313674266909514,Affluent Loyalists
492,1973,Postgraduate,Alone,48432.0,0,1,2012-10-18,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,0,41,1,2,424,14,0,804,0.875,Mid-Low,4,3,3,10,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,-0.1924915074563738,1.5618384063316004,Deal-Seeking Families
4377,1971,Graduate,Partner,52914.0,0,1,2013-01-07,32,254,10,44,30,10,227,2,7,3,3,7,1,0,0,0,0,0,0,43,1,2,575,13,1,723,1.0,Mid-High,3,3,3,9,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,0.6526727088701741,0.14207530185892756,Deal-Seeking Families
4541,1955,Graduate,Partner,38946.0,0,1,2013-10-24,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,59,1,2,257,10,0,433,0.6,Mid-Low,1,2,2,5,At Risk,0,Cluster 0 - Budget Families,-1.162103156351228,-0.1935898689576156,Budget Families
1321,1974,Graduate,Partner,26067.0,1,0,2013-11-04,49,22,2,18,0,2,12,3,3,0,3,8,0,0,0,0,0,0,0,40,1,2,56,6,0,422,0.375,Low,3,2,1,6,At Risk,0,Cluster 0 - Budget Families,-1.9943611261806806,0.06786496447010461,Budget Families
8858,1972,Postgraduate,Partner,44325.0,0,1,2013-03-07,69,516,0,21,0,0,5,4,8,2,7,8,0,1,0,0,0,0,0,42,1,2,542,17,1,664,1.0,Mid-Low,2,3,3,8,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,0.6489346025280668,1.1740671066049202,Deal-Seeking Families
3266,1964,Graduate,Partner,42523.0,0,0,2014-04-23,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,50,0,1,125,6,0,252,0.5,Mid-Low,1,2,2,5,At Risk,0,Cluster 0 - Budget Families,-1.2975365045378713,-1.6156075317686502,Budget Families
11187,1978,Undergraduate,Alone,26487.0,1,0,2013-05-20,23,2,8,10,12,14,23,3,2,1,3,5,0,0,0,0,0,0,0,36,1,2,69,6,0,590,0.4,Low,4,2,2,8,Potential Loyalists,0,Cluster 0 - Budget Families,-1.953192243519176,-0.0898196906557735,Budget Families
8207,1957,Undergraduate,Partner,53233.0,0,1,2014-03-18,18,28,0,9,3,0,0,1,1,0,3,4,0,0,0,0,0,0,0,57,1,2,40,4,0,288,0.25,Mid-High,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-1.7787725708759723,-1.0522571546241644,Budget Families
9723,1960,Graduate,Partner,67716.0,0,1,2013-01-10,8,530,142,217,62,9,56,4,7,4,13,5,0,1,0,0,0,0,0,54,1,2,1016,24,1,720,1.4,Mid-High,4,4,3,11,Champions,3,Cluster 3 - Deal-Seeking Families,2.086135357794624,1.1646403050200826,Deal-Seeking Families
2666,1972,Postgraduate,Partner,76234.0,0,1,2014-02-06,21,519,50,167,130,0,41,1,8,3,11,3,0,1,0,0,0,0,0,42,1,2,907,22,1,328,2.6666666666666665,High,4,4,3,11,Champions,1,Cluster 1 - Affluent Loyalists,2.0774055658983537,0.13699347853612395,Affluent Loyalists
5721,1956,Postgraduate,Partner,84117.0,0,0,2014-05-11,60,611,76,749,59,45,26,1,7,10,6,2,0,0,1,0,0,0,0,58,0,1,1566,23,1,234,3.5,High,2,4,4,10,Loyal Customers,1,Cluster 1 - Affluent Loyalists,4.043890011496055,-0.6701149586796914,Affluent Loyalists
10652,1957,Postgraduate,Partner,65487.0,0,0,2014-01-10,48,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,0,57,0,1,1169,14,0,355,1.5,Mid-High,3,3,4,10,Loyal Customers,1,Cluster 1 - Affluent Loyalists,1.2254558272523854,-0.44838537673130396,Affluent Loyalists
1646,1972,Undergraduate,Partner,25224.0,1,0,2014-03-16,36,4,9,12,11,2,8,2,1,1,3,3,0,0,0,0,0,0,0,42,1,2,46,5,0,290,0.3333333333333333,Low,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-2.1557154519953965,-0.6269659942720416,Budget Families
4418,1983,Postgraduate,Alone,89616.0,0,0,2013-02-25,36,671,47,655,145,111,15,1,7,5,12,2,0,0,0,0,0,0,1,31,0,1,1644,24,0,674,3.5,High,3,4,4,11,Champions,1,Cluster 1 - Affluent Loyalists,3.2006038000393824,-0.3785330700816003,Affluent Loyalists
2656,1971,Graduate,Alone,40851.0,1,1,2013-02-21,63,23,1,7,0,4,24,1,1,1,2,7,0,0,0,0,0,0,0,43,2,3,59,4,0,678,0.14285714285714285,Mid-Low,2,1,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-2.2225740645472687,-0.3703252213663896,Budget Families
7990,1947,Graduate,Partner,27469.0,0,0,2012-08-02,2,9,1,2,3,2,0,1,0,0,3,6,0,0,0,0,0,0,0,67,0,1,17,3,0,881,0.0,Low,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-2.1492830052254344,-1.8712028578515294,Budget Families
8722,1957,Undergraduate,Partner,82347.0,0,0,2012-11-06,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,1,57,0,1,1853,24,2,785,2.3333333333333335,High,3,4,4,11,Champions,2,Cluster 2 - VIP Champions,4.219404458011979,-0.9251253550830858,VIP Champions
7118,1957,Graduate,Partner,73803.0,0,1,2012-08-01,61,833,80,363,52,26,174,2,9,5,6,6,1,0,0,0,0,0,1,57,1,2,1528,20,1,882,1.5,High,2,4,4,10,Loyal Customers,1,Cluster 1 - Affluent Loyalists,2.7629597823078993,0.5791289203490035,Affluent Loyalists
2980,1952,Postgraduate,Alone,8820.0,1,1,2013-03-22,52,12,0,13,4,2,4,4,3,0,3,8,0,0,0,0,0,0,0,62,2,3,35,6,0,649,0.375,Low,2,2,1,5,At Risk,0,Cluster 0 - Budget Families,-2.7341427665551215,1.1115012261274266,Budget Families
1839,1974,Graduate,Alone,43322.0,0,0,2014-04-21,25,56,7,48,10,2,18,1,3,0,4,7,0,0,0,0,0,0,0,40,0,1,141,7,0,254,0.42857142857142855,Mid-Low,3,2,2,7,Potential Loyalists,0,Cluster 0 - Budget Families,-1.1297606503065691,-1.3329289123850339,Budget Families
10722,1973,Graduate,Partner,55593.0,0,1,2013-08-21,63,293,8,124,11,4,106,2,6,6,3,6,1,0,0,0,0,0,0,41,1,2,546,15,1,497,1.0,Mid-High,2,3,3,8,Potential Loyalists,1,Cluster 1 - Affluent Loyalists,1.1281188695894393,0.06434861516748508,Affluent Loyalists
2632,1954,Graduate,Partner,50501.0,1,1,2013-06-18,10,297,0,38,13,0,152,7,5,4,4,6,1,0,0,0,0,0,1,60,2,3,500,13,1,561,0.8333333333333334,Mid-Low,4,3,3,10,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,0.015894375632021673,2.3743821651725248,Deal-Seeking Families
9014,1975,Graduate,Partner,37085.0,1,1,2014-06-26,65,39,1,16,2,0,3,4,3,0,3,8,0,0,0,0,0,0,0,39,2,3,61,6,0,188,0.375,Mid-Low,2,2,1,5,At Risk,0,Cluster 0 - Budget Families,-2.134073706170431,1.0987493752374524,Budget Families
7620,1990,Undergraduate,Alone,16185.0,1,0,2013-08-05,71,5,11,16,21,8,45,2,2,2,2,8,0,0,0,0,0,0,0,24,1,2,106,6,0,513,0.25,Low,2,2,2,6,At Risk,0,Cluster 0 - Budget Families,-1.9687413511199254,-0.4392872037204477,Budget Families
10968,1969,Graduate,Alone,57731.0,0,1,2012-11-23,0,266,21,300,65,8,44,4,8,8,6,6,0,0,0,0,0,0,0,45,1,2,704,22,0,768,1.3333333333333333,Mid-High,4,4,3,11,Champions,3,Cluster 3 - Deal-Seeking Families,1.8410426612418693,1.5253141763776579,Deal-Seeking Families
11133,1973,Postgraduate,Alone,48432.0,0,1,2012-10-18,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,1,41,1,2,424,14,0,804,0.875,Mid-Low,4,3,3,10,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,-0.1924915074563738,1.5618384063316004,Deal-Seeking Families
2736,1978,Graduate,Partner,73807.0,0,1,2013-01-02,88,366,124,156,71,78,54,2,5,5,11,2,0,0,0,0,0,0,0,36,1,2,849,21,0,728,2.5,High,1,4,3,8,Potential Loyalists,1,Cluster 1 - Affluent Loyalists,1.492140517081093,0.35253401252748723,Affluent Loyalists
1876,1990,Graduate,Partner,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,24,0,1,85,5,0,683,0.16666666666666666,Low,4,1,2,7,Potential Loyalists,0,Cluster 0 - Budget Families,-2.0292163094533056,-1.662748051454521,Budget Families
5959,1968,Graduate,Alone,35893.0,1,1,2012-10-15,80,158,0,23,0,0,18,6,3,1,5,8,0,0,0,0,0,0,0,46,2,3,199,9,0,807,0.375,Mid-Low,1,2,2,5,At Risk,3,Cluster 3 - Deal-Seeking Families,-1.75389610303435,1.9312903470341716,Deal-Seeking Families
1092,1980,Graduate,Partner,61014.0,0,1,2012-08-11,17,269,129,495,182,43,29,4,9,3,4,7,0,0,0,0,0,0,0,34,1,2,1147,16,0,872,1.2857142857142858,Mid-High,4,3,4,11,Champions,3,Cluster 3 - Deal-Seeking Families,1.273436513677084,1.4895980136951392,Deal-Seeking Families
4333,1954,Graduate,Partner,32144.0,1,1,2014-03-23,76,41,0,10,0,0,3,4,2,1,3,7,0,1,0,0,0,0,0,60,2,3,54,6,1,283,0.2857142857142857,Low,1,2,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-1.8496250657341398,0.6938662109424051,Budget Families
3850,1963,Undergraduate,Partner,14918.0,0,1,2012-12-07,52,3,3,3,15,4,15,1,1,0,3,6,0,0,0,0,0,0,0,51,1,2,43,4,0,754,0.16666666666666666,Low,2,1,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-2.554598268419727,-1.013249732470083,Budget Families
6168,1963,Graduate,Alone,45146.0,1,1,2013-07-15,28,33,0,5,0,0,15,2,1,1,2,4,0,0,0,0,0,0,0,51,2,3,53,4,0,534,0.25,Mid-Low,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-2.161857417402368,-0.01519557101577379,Budget Families
607,1955,Undergraduate,Alone,41769.0,0,1,2013-02-13,31,302,29,131,32,0,27,6,8,1,7,8,0,0,0,0,0,0,0,59,1,2,521,16,0,686,1.0,Mid-Low,3,3,3,9,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,-0.026295553137787392,2.1480521050911854,Deal-Seeking Families
10469,1981,Graduate,Partner,88325.0,0,0,2014-02-05,42,519,71,860,93,27,53,1,6,2,9,2,0,0,0,0,0,0,0,33,0,1,1623,17,0,329,3.0,High,3,3,4,10,Loyal Customers,1,Cluster 1 - Affluent Loyalists,2.1769064796146322,-0.7125430288037036,Affluent Loyalists
6983,1950,Postgraduate,Alone,38054.0,1,1,2014-05-01,24,23,2,17,2,1,0,2,2,0,3,7,0,0,0,0,0,0,0,64,2,3,45,5,0,244,0.2857142857142857,Mid-Low,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-2.277863007447725,0.161714120065951,Budget Families
3661,1995,Undergraduate,Alone,80617.0,0,0,2012-10-12,42,594,51,631,72,55,32,1,4,6,8,2,0,0,0,0,0,0,0,19,0,1,1435,18,0,810,2.0,High,3,4,4,11,Champions,1,Cluster 1 - Affluent Loyalists,2.2783138418022038,-0.964205862825837,Affluent Loyalists
9303,1976,Graduate,Partner,5305.0,0,1,2013-07-30,12,12,4,7,1,3,5,0,1,0,0,13,0,0,0,0,0,0,0,38,1,2,32,1,0,519,0.07692307692307693,Low,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-2.9380296482592936,-1.485777378350733,Budget Families
692,1954,Graduate,Partner,36807.0,1,1,2012-12-20,88,4,2,5,0,0,5,1,1,0,2,6,0,0,0,0,0,0,0,60,2,3,16,3,0,741,0.16666666666666666,Mid-Low,1,1,1,3,Lost / Inactive,0,Cluster 0 - Budget Families,-2.5389642424005054,-0.3809058943826215,Budget Families
736,1983,Graduate,Partner,28427.0,1,0,2013-03-21,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,31,1,2,52,5,0,650,0.25,Low,2,1,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-2.1075288729767045,-0.4701614223001161,Budget Families
